predictor,scenario_id,actor_id,anchor_index,horizon_steps,ade_m,fde_m,range_mae_m,bearing_mae_deg,snr_mae_db,outage_f1,outage_auroc,link_lifetime_error_steps,link_lifetime_error_s,predicted_link_lifetime_s,actual_link_lifetime_s,actual_link_lifetime_censored,outage_positive_steps
constant_acceleration,52dafd686fe77b21,408,10,9,1.0074051739023497,2.440350914027635,0.9928631506794616,78.2484925071699,40.34908953907903,0.875,0.5,1.0,0.1,0.0,0.1,False,7
oracle,52dafd686fe77b21,383,10,9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,8
oracle,52dafd686fe77b21,387,10,9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,6
oracle,52dafd686fe77b21,391,10,9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,8
oracle,52dafd686fe77b21,395,10,9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,False,5
oracle,52dafd686fe77b21,408,10,9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1,0.1,False,7
last_position,52dafd686fe77b21,383,11,8,0.01908951579447975,0.044237984831029545,0.0035751078094530264,84.70748854968079,161.25094285900337,0.0,0.5,8.0,0.8,0.8,0.0,False,7
last_position,52dafd686fe77b21,387,11,8,0.03697867295728085,0.04570469649783853,0.03167248332265882,84.63320460827313,68.31011088757054,0.7692307692307693,0.5,1.0,0.1,0.0,0.1,False,5
last_position,52dafd686fe77b21,391,11,8,0.047756558539803186,0.07899901725061205,0.021649652602277136,84.66731138126775,158.82939170293008,0.0,0.5,8.0,0.8,0.8,0.0,False,7
last_position,52dafd686fe77b21,395,11,8,0.2727285003235387,0.5902528670296682,0.2725521426817329,84.56963809620107,90.10856604029883,0.6666666666666666,0.5,2.0,0.2,0.0,0.2,False,4
last_position,52dafd686fe77b21,408,11,8,0.0428069926144283,0.07076920429997922,0.041004450011656646,84.61166848820605,22.56330198395242,0.9333333333333333,0.5,0.0,0.0,0.0,0.0,False,7
constant_velocity,52dafd686fe77b21,383,11,8,0.08918484011026354,0.17011977324069957,0.020179325391628478,112.41016285252726,23.023270875630768,0.9333333333333333,0.5,0.0,0.0,0.0,0.0,False,7
constant_velocity,52dafd686fe77b21,387,11,8,0.1360963605578574,0.22236242482619784,0.12254679135395019,112.184269754287,68.31011088757054,0.7692307692307693,0.5,1.0,0.1,0.0,0.1,False,5
constant_velocity,52dafd686fe77b21,391,11,8,0.15021211011810678,0.26120993275004906,0.07018663478373566,112.34254276243453,22.308488370350283,0.9333333333333333,0.5,0.0,0.0,0.0,0.0,False,7
constant_velocity,52dafd686fe77b21,395,11,8,0.04648497739734875,0.08235757498166366,0.046041829462002526,112.01534786707616,90.10856604029883,0.6666666666666666,0.5,2.0,0.2,0.0,0.2,False,4
constant_velocity,52dafd686fe77b21,408,11,8,0.22568232353278667,0.3965908715550414,0.22231770373540416,112.11689892424833,160.26499676046183,0.0,0.2857142857142857,8.0,0.8,0.8,0.0,False,7
kalman_cv,52dafd686fe77b21,383,11,8,0.01597559437590804,0.006024947333665602,0.007764207617370844,71.29331045784083,23.023270875630768,0.9333333333333333,0.5,0.0,0.0,0.0,0.0,False,7
kalman_cv,52dafd686fe77b21,387,11,8,0.026248899664295472,0.037572316489265456,0.01770726047375404,71.2611123994864,115.65887165124045,0.0,0.06666666666666667,7.0,0.7000000000000001,0.8,0.1,False,5
kalman_cv,52dafd686fe77b21,391,11,8,0.04015695760240125,0.07647177988278872,0.011396721219665173,71.28715507671505,134.6410534135906,0.25,0.7142857142857143,0.0,0.0,0.0,0.0,False,7
kalman_cv,52dafd686fe77b21,395,11,8,0.20367110554851436,0.432143546128209,0.20355684801482377,71.25828692282744,67.58827759975662,0.7272727272727273,0.625,1.0,0.1,0.1,0.2,False,4
kalman_cv,52dafd686fe77b21,408,11,8,0.04907119197408856,0.0915904932069459,0.0468278473484357,71.2703331266907,22.56330198395242,0.9333333333333333,0.5,0.0,0.0,0.0,0.0,False,7
imm,52dafd686fe77b21,383,11,8,0.01069530190325895,0.00909264464217553,0.0043546156412763715,112.69818613215028,23.023270875630768,0.9333333333333333,0.5,0.0,0.0,0.0,0.0,False,7
imm,52dafd686fe77b21,387,11,8,0.22168082646829448,0.4855567905009176,0.20956211130972746,112.84590876219055,68.31011088757054,0.7692307692307693,0.5,1.0,0.1,0.0,0.1,False,5
imm,52dafd686fe77b21,391,11,8,0.2691376874731838,0.6062599394386157,0.14335443911890133,112.92338809370403,22.308488370350283,0.9333333333333333,0.5,0.0,0.0,0.0,0.0,False,7
imm,52dafd686fe77b21,395,11,8,0.10727417666745381,0.25133762972156964,0.104807937901374,112.57766928520908,90.10856604029883,0.6666666666666666,0.5,2.0,0.2,0.0,0.2,False,4
imm,52dafd686fe77b21,408,11,8,0.5624846668722168,1.3117739518420921,0.5538227805041415,112.90396466699369,160.39572775933829,0.0,0.2857142857142857,8.0,0.8,0.8,0.0,False,7
constant_acceleration,52dafd686fe77b21,383,11,8,0.027032454702009916,0.014035431984184384,0.005153076269751922,112.56250168124467,23.023270875630768,0.9333333333333333,0.5,0.0,0.0,0.0,0.0,False,7
constant_acceleration,52dafd686fe77b21,387,11,8,0.42051025607286574,0.9377918504388321,0.4020533193691366,112.78072674979862,68.31011088757054,0.7692307692307693,0.5,1.0,0.1,0.0,0.1,False,5
