predictor,scenario_id,actor_id,anchor_index,horizon_steps,ade_m,fde_m,range_mae_m,bearing_mae_deg,snr_mae_db,outage_f1,outage_auroc,link_lifetime_error_steps,link_lifetime_error_s,predicted_link_lifetime_s,actual_link_lifetime_s,actual_link_lifetime_censored,outage_positive_steps
imm,synthetic-20260827-v5-slots120-dt0.100000,vehicle-0,84,10,0.10084713409316096,0.17046940804684005,0.052620627750923174,0.04451308830044734,0.002952689510145845,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
imm,synthetic-20260827-v5-slots120-dt0.100000,vehicle-1,84,10,0.2059216006823419,0.3491772307111392,0.20524078999151668,0.0305902134470733,0.04396752193136777,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
imm,synthetic-20260827-v5-slots120-dt0.100000,vehicle-2,84,10,0.10185474491528342,0.17025254347787652,0.09532302474641767,0.017694323204211243,0.011654775239668602,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
imm,synthetic-20260827-v5-slots120-dt0.100000,vehicle-3,84,10,0.12424467615719972,0.21144943895676027,0.12356559104810075,0.023619612496998003,0.018891789901990207,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
imm,synthetic-20260827-v5-slots120-dt0.100000,vehicle-4,84,10,0.16141079783063278,0.27329942551165454,0.15825062396412193,0.02136004195673978,0.012379514706707706,1.0,nan,0.0,0.0,0.0,0.0,False,10
constant_acceleration,synthetic-20260827-v5-slots120-dt0.100000,vehicle-0,84,10,0.005790256058481496,0.01719906850544764,0.0035315939194646264,0.002789928083777337,0.0005468515092259096,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
constant_acceleration,synthetic-20260827-v5-slots120-dt0.100000,vehicle-1,84,10,0.011304333559830047,0.02065750420896705,0.011287968622576017,0.0010612328427920524,0.0024582481858494987,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
constant_acceleration,synthetic-20260827-v5-slots120-dt0.100000,vehicle-2,84,10,0.005634710419823677,0.01039522554176126,0.005216414612870324,0.0008526975891702756,0.0006422976821779614,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
constant_acceleration,synthetic-20260827-v5-slots120-dt0.100000,vehicle-3,84,10,0.007288861586158048,0.013895273282914943,0.0072120976656187,0.0008151218178103464,0.001445252746166581,1.0,nan,0.0,0.0,0.9999999999999964,0.9999999999999964,True,0
constant_acceleration,synthetic-20260827-v5-slots120-dt0.100000,vehicle-4,84,10,0.008705478757325582,0.015726245609980982,0.008658499609188653,0.0010489361093359206,0.0006759213800379804,1.0,nan,0.0,0.0,0.0,0.0,False,10
